is this backyard ugly?;this backyard isn't ugly ;this backyard is ugly;this backyard is horrible;this backyard is terrible;1;2;it is not the correct description;9;
are there animals in the backyard?;there aren't animals in the backyard;there are animals in the backyard;there is one animal in the backyard;there are two animals in the backyard;1;2;it is not the correct description;9;
is the backyard dirty?;the backyard isn't dirty;the backyard is dirty;the backyard is so dirty;the backyard is the most dirty;1;2;it is not the correct description;9;
is there a screwdriver on the table?;there is a screw driver on the table;there isn't a screw driver on the table;there are few screwdrivers on the table;there are a lot of screwdrivers on the table;1;2;it is not the correct description;8;
is there a hammer on the table?;there is a hammer on the table;there isn't a hammer on the table;there are hammers on the table;there are many hammers on the table;1;2;it is not the correct description;8;
is there a lamp on in the garage?;there is a lamp on in the garage;there isn't a lamp on in the garage;there are a lot of lamps in the garage;there are seventy lamps on in the garage;1;2;it is not the correct description;8;
is there a shlef in the garage?;there is a shelf in the garage;there isn't a shelf in the garage;there are shelves in the garage;there are hundreds of shelves in the garage;1;2;it is not the correct description;8;
is the garage organized?;the garage isn't organized;the garage is organized;the garage is nice;the garage is cool;1;2;it is not the correct description;8;
is the wall of the bathroom broken?;the wall of the bathrrom isn't broken;the wall of the bathroom is broken;the wall of the bathrrom is ok;the wall of the bathroom is incredible;1;2;it is not the correct description;4;
does the bathroom have a painting?;the bathroom has a painting;teh bathroom has two paintings;the bathroom has three paintings;the bathroom has four paintings;1;2;it is not the correct description;4;
is there a window in the bathroom';there is a window in the bathroom;there isn't a window in the bathroom;there are windows in the bathroom;there are nine windows in the bathroom;1;2;it is not the correct description;4;
is there a tub in the bathroom?;there is a tub in the bathroom;there isn't a tub in the bathroom;there are tubs int he bathroom?;there are many tubs in the bathroom;1;2;it is not the correct description;4;
Are they playing guitar?;Yes, they are playing guitar;No, they isn’t playing guitar;Yes, they was playing guitar;No, they wasn’t playing guitar.;2;2;this is not the correct answer;;
Will she be a good teacher?;She will be a good teacher;She was a good teacher ;She are a good teacher;She is not a good teacher;2;2;this is not the correct answer;;
Does he study?;Yes, he studies;Yes, he study ;No, he are studied;No, he didn’t study ;2;2;this is not the correct answer;;
Was he watching TV? ;No, he was not watching TV;No, he isn’t watching TV;No, he will not be watching TV;No, he current’s watching TV.;2;2;this is not the correct answer;;
  was she a doctor?;She was a doctor ;She will be a doctor;She are a doctor ;She a doctor are;2;2;this is not the correct answer;;
Did we do the homework?;No, we didn’t do the homework;Yes, we doing making the homework;Yes, we do the homework;No, we will do the homework;2;2;this is not the correct answer;;
Were we running in the park?;Yes, we were running in the park ;Yes, we will running in the park;Yes, we was running in the park; Yes, the park was running by we;2;2;this is not the correct answer;;
Are you in the house?;Yes, I am not in the house;Yes, you will be in the house;No, you not were the house in ;No, you is not in the house ;2;2;this is not the correct answer;;
Do you know it?;Yes, I know it ;Yes, you knows it ;No, you doesn’t know it ;No, you knot does know it ;2;2;this is not the correct answer;;
Why was he eating beef? ;Because, he likes to eat beef ;Why he like to eat beef;Because, he like to eat beef;Because, he don’t like to eat beef;2;2;this is not the correct answer;;
Will they be in the school?;Yes, they will be in the school;Yes, they were be in the school;Yes, they is be in the school;Yes, they are be in the school;2;2;this is not the correct answer;;
Does he buy the lunch?;Yes, he buys the lunch;No, he don’t buy the lunch ;No, he not does buy the lunch;No, he will buy the lunch;2;2;this is not the correct answer;;
Are the women doing exercise in the gym?;Yes, the women are doing exercise in the gym;No, the women not are doing exercise in the gym;Yes, the women will be doing exercise in the gym;No, the women is doing exercise in the gym;2;2;this is not the correct answer;;
Are There  ants in the house?;Yes, there are;No, there isn’t ;Yes, there is ;No, there aren’t ;2;2;this is not the correct answer;;
How many legs does the dog have?;It has four;He have four ;She has four;It have four;2;2;this is not the correct answer;;
Is Juanes a singer or a doctor?;He is a singer;Yes, it is ;No, he is ;Yes, he aren’t;2;2;this is not the correct answer;;
Are there chairs in the restaurant?;Yes, there are;Yes, there is ;No, there are ;No, there isn’t ;2;2;this is not the correct answer;;
How many players does a football team have?;It has 11 players;It have 11 players;It hasn’t 11 players;He has 11 players ;2;2;this is not the correct answer;;
Who was the Colombian president in 2010?;He was Santos ;He was a engineer;She was a clever;He was Uribe ;2;2;this is not the correct answer;;
What do you see on the table?;There is a lamp;There are a lamp;There are a book and pencil ;There are many things;2;2;this is not the correct answer;;
What is she doing in your room?;She is sleeping is his bed;She is singinged ;She is sleep ;She are doing homework;2;2;this is not the correct answer;;
What is in the image?;It is the table;It are a car;It were a picture;It be will a car;2;2;this is not the correct answer;;
What is she doing?;She is cooking ;She are eating ;She  not is cleaning ;She is sleepping ;2;2;this is not the correct answer;;
What time will she  be at home tomorrow?;She is at home ;She will be at 5 in the morning;She will be at nigh ;She not will go home;2;2;this is not the correct answer;;
what does lina do?;she works in a hotel;she has worked in a hotel;she will work in a hotel;she didn't work in a hotel;2;2;this is not the correct answer;;
